N,cal_region2,log_ratio_total_impact,total_impact_CLIMADA,total_impact_EMDAT_scaled,v_half
19,SI,-5.814645844125817,11159599.4922143,3740392803.7739005,223.80000000000285
19,SI,-5.816158527442291,11142731.313566597,3740392803.7739005,223.90000000000282
19,SI,-5.817670449722342,11125897.099051788,3740392803.7739005,224.00000000000287
19,SI,-5.819181611729389,11109096.763273062,3740392803.7739005,224.10000000000286
19,SI,-5.8206920142257115,11092330.221090997,3740392803.7739005,224.20000000000286
19,SI,-5.822201657972444,11075597.387622617,3740392803.7739005,224.30000000000285
19,SI,-5.823710543729583,11058898.17824053,3740392803.7739005,224.40000000000282
19,SI,-5.825218672255987,11042232.508572018,3740392803.7739005,224.50000000000287
19,SI,-5.8267260443093765,11025600.29449818,3740392803.7739005,224.60000000000286
19,SI,-5.828232660646345,11009001.452152938,3740392803.7739005,224.70000000000286
19,SI,-5.829738522022349,10992435.897922268,3740392803.7739005,224.80000000000285
19,SI,-5.831243629191718,10975903.548443304,3740392803.7739005,224.90000000000285
19,SI,-5.832747982907661,10959404.320603313,3740392803.7739005,225.00000000000287
19,SI,-5.834251583922255,10942938.131539058,3740392803.7739005,225.10000000000286
19,SI,-5.835754432986458,10926504.898635726,3740392803.7739005,225.20000000000286
19,SI,-5.837256530850113,10910104.539526138,3740392803.7739005,225.30000000000285
19,SI,-5.838757878261937,10893736.97208993,3740392803.7739005,225.40000000000285
19,SI,-5.840258475969541,10877402.114452569,3740392803.7739005,225.50000000000287
19,SI,-5.8417583247194145,10861099.88498462,3740392803.7739005,225.60000000000286
19,SI,-5.843257425256944,10844830.202300819,3740392803.7739005,225.70000000000286
19,SI,-5.844755778326401,10828592.985259254,3740392803.7739005,225.80000000000285
19,SI,-5.8462533846709555,10812388.152960477,3740392803.7739005,225.90000000000285
19,SI,-5.84775024503267,10796215.624746725,3740392803.7739005,226.00000000000287
19,SI,-5.849246360152507,10780075.32020101,3740392803.7739005,226.10000000000286
19,SI,-5.850741730770328,10763967.159146322,3740392803.7739005,226.20000000000286
19,SI,-5.852236357624897,10747891.061644789,3740392803.7739005,226.30000000000285
19,SI,-5.853730241453886,10731846.947996825,3740392803.7739005,226.40000000000285
19,SI,-5.855223382993864,10715834.738740379,3740392803.7739005,226.50000000000287
19,SI,-5.85671578298032,10699854.354649948,3740392803.7739005,226.60000000000286
19,SI,-5.8582074421476475,10683905.716735942,3740392803.7739005,226.70000000000286
19,SI,-5.8596983612291575,10667988.746243732,3740392803.7739005,226.80000000000285
19,SI,-5.86118854095707,10652103.364652928,3740392803.7739005,226.90000000000285
19,SI,-5.862677982062528,10636249.493676484,3740392803.7739005,227.00000000000287
19,SI,-5.86416668527559,10620427.055259962,3740392803.7739005,227.10000000000286
19,SI,-5.86565465132524,10604635.971580658,3740392803.7739005,227.2000000000029
19,SI,-5.867141880939383,10588876.165046874,3740392803.7739005,227.30000000000285
19,SI,-5.86862837484485,10573147.558297073,3740392803.7739005,227.40000000000285
19,SI,-5.870114133767402,10557450.074199067,3740392803.7739005,227.50000000000287
19,SI,-5.871599158431725,10541783.635849284,3740392803.7739005,227.60000000000286
19,SI,-5.873083449561445,10526148.166571917,3740392803.7739005,227.7000000000029
19,SI,-5.874567007879114,10510543.589918192,3740392803.7739005,227.80000000000285
19,SI,-5.876049834106228,10494969.82966552,3740392803.7739005,227.90000000000285
19,SI,-5.877531928963213,10479426.809816802,3740392803.7739005,228.0000000000029
19,SI,-5.879013293169442,10463914.454599569,3740392803.7739005,228.1000000000029
19,SI,-5.88049392744323,10448432.688465243,3740392803.7739005,228.2000000000029
19,SI,-5.881973832501832,10432981.436088404,3740392803.7739005,228.30000000000285
19,SI,-5.883453009061457,10417560.622365924,3740392803.7739005,228.40000000000285
19,SI,-5.884931457837253,10402170.172416326,3740392803.7739005,228.5000000000029
19,SI,-5.886409179543328,10386810.011578916,3740392803.7739005,228.6000000000029
19,SI,-5.8878861748927385,10371480.065413082,3740392803.7739005,228.7000000000029
19,SI,-5.889362444597494,10356180.259697529,3740392803.7739005,228.8000000000029
19,SI,-5.890837989368565,10340910.520429512,3740392803.7739005,228.9000000000029
19,SI,-5.892312809915878,10325670.773824103,3740392803.7739005,229.0000000000029
19,SI,-5.89378690694832,10310460.946313422,3740392803.7739005,229.1000000000029
19,SI,-5.895260281173746,10295280.964545902,3740392803.7739005,229.2000000000029
19,SI,-5.896732933298972,10280130.755385553,3740392803.7739005,229.3000000000029
19,SI,-5.898204864029778,10265010.245911263,3740392803.7739005,229.4000000000029
19,SI,-5.899676074070918,10249919.363415973,3740392803.7739005,229.5000000000029
19,SI,-5.901146564126114,10234858.035406012,3740392803.7739005,229.60000000000286
19,SI,-5.902616334898062,10219826.189600348,3740392803.7739005,229.70000000000286
19,SI,-5.904085387088435,10204823.753929863,3740392803.7739005,229.8000000000029
19,SI,-5.9055537213978795,10189850.656536613,3740392803.7739005,229.9000000000029
19,SI,-5.907021338526023,10174906.825773148,3740392803.7739005,230.0000000000029
19,SI,-5.908488239171473,10159992.190201737,3740392803.7739005,230.10000000000286
19,SI,-5.909954424031819,10145106.678593716,3740392803.7739005,230.20000000000286
19,SI,-5.911419893803639,10130250.219928715,3740392803.7739005,230.3000000000029
19,SI,-5.912884649182493,10115422.743393982,3740392803.7739005,230.4000000000029
19,SI,-5.914348690862933,10100624.178383665,3740392803.7739005,230.5000000000029
19,SI,-5.915812019538499,10085854.45449814,3740392803.7739005,230.60000000000286
19,SI,-5.917274635901727,10071113.501543233,3740392803.7739005,230.70000000000286
19,SI,-5.918736540644145,10056401.249529604,3740392803.7739005,230.8000000000029
19,SI,-5.92019773445628,10041717.628671981,3740392803.7739005,230.9000000000029
19,SI,-5.921658218027653,10027062.569388548,3740392803.7739005,231.0000000000029
19,SI,-5.92311799204679,10012436.002300166,3740392803.7739005,231.10000000000286
19,SI,-5.924577057201217,9997837.858229743,3740392803.7739005,231.2000000000029
19,SI,-5.9260354141774645,9983268.068201523,3740392803.7739005,231.3000000000029
19,SI,-5.927493063661071,9968726.563440403,3740392803.7739005,231.4000000000029
19,SI,-5.92895000633658,9954213.275371283,3740392803.7739005,231.5000000000029
19,SI,-5.930406242887546,9939728.13561835,3740392803.7739005,231.60000000000286
19,SI,-5.931861773996537,9925271.076004414,3740392803.7739005,231.7000000000029
19,SI,-5.933316600345132,9910842.028550241,3740392803.7739005,231.8000000000029
19,SI,-5.934770722613929,9896440.9254739,3740392803.7739005,231.9000000000029
19,SI,-5.936224141482541,9882067.699190054,3740392803.7739005,232.00000000000298
19,SI,-5.937676857629599,9867722.282309348,3740392803.7739005,232.1000000000029
19,SI,-5.939128871732762,9853404.607637674,3740392803.7739005,232.2000000000029
19,SI,-5.940580184468702,9839114.608175602,3740392803.7739005,232.3000000000029
19,SI,-5.942030796513125,9824852.21711765,3740392803.7739005,232.4000000000029
19,SI,-5.9434807085407595,9810617.367851662,3740392803.7739005,232.50000000000298
19,SI,-5.9449299212253655,9796409.993958134,3740392803.7739005,232.6000000000029
19,SI,-5.94637843523973,9782230.029209618,3740392803.7739005,232.7000000000029
19,SI,-5.947826251255675,9768077.40757,3740392803.7739005,232.80000000000297
19,SI,-5.949273369944056,9753952.063193921,3740392803.7739005,232.90000000000296
19,SI,-5.950719791974764,9739853.930426093,3740392803.7739005,233.00000000000298
19,SI,-5.952165518016731,9725782.943800664,3740392803.7739005,233.1000000000029
19,SI,-5.953610548737925,9711739.03804062,3740392803.7739005,233.2000000000029
19,SI,-5.9550548848053575,9697722.148057088,3740392803.7739005,233.30000000000297
19,SI,-5.956498526885084,9683732.208948752,3740392803.7739005,233.40000000000296
19,SI,-5.957941475642204,9669769.156001227,3740392803.7739005,233.50000000000298
19,SI,-5.959383731740867,9655832.924686356,3740392803.7739005,233.60000000000298
19,SI,-5.960825295844265,9641923.45066172,3740392803.7739005,233.70000000000297
19,SI,-5.962266168614648,9628040.669769883,3740392803.7739005,233.80000000000297
19,SI,-5.963706350713316,9614184.518037817,3740392803.7739005,233.90000000000296
19,SI,-5.965145842800622,9600354.931676343,3740392803.7739005,234.00000000000298
19,SI,-5.966584645535976,9586551.847079426,3740392803.7739005,234.10000000000298
19,SI,-5.968022759577846,9572775.200823609,3740392803.7739005,234.20000000000297
19,SI,-5.969460185583759,9559024.929667424,3740392803.7739005,234.30000000000297
19,SI,-5.970896924210306,9545300.970550697,3740392803.7739005,234.40000000000302
19,SI,-5.972332976113138,9531603.260594064,3740392803.7739005,234.50000000000298
19,SI,-5.9737683419469745,9517931.737098243,3740392803.7739005,234.60000000000298
19,SI,-5.975203022365597,9504286.337543547,3740392803.7739005,234.70000000000297
19,SI,-5.976637018021861,9490666.9995892,3740392803.7739005,234.80000000000297
19,SI,-5.97807032956769,9477073.661072738,3740392803.7739005,234.90000000000302
19,SI,-5.979502957654078,9463506.260009535,3740392803.7739005,235.00000000000298
19,SI,-5.9809349029310965,9449964.734592035,3740392803.7739005,235.10000000000298
19,SI,-5.982366166047889,9436449.023189299,3740392803.7739005,235.200000000003
19,SI,-5.983796747652677,9422959.064346353,3740392803.7739005,235.30000000000302
19,SI,-5.985226648392766,9409494.796783607,3740392803.7739005,235.40000000000302
19,SI,-5.986655868914534,9396056.1593963,3740392803.7739005,235.50000000000298
19,SI,-5.988084409863448,9382643.091253893,3740392803.7739005,235.60000000000298
19,SI,-5.989512271884056,9369255.53159949,3740392803.7739005,235.700000000003
19,SI,-5.990939455619996,9355893.419849267,3740392803.7739005,235.80000000000302
19,SI,-5.992365961713991,9342556.695591904,3740392803.7739005,235.90000000000302
19,SI,-5.99379179080785,9329245.298588013,3740392803.7739005,236.000000000003
19,SI,-5.995216943542481,9315959.16876956,3740392803.7739005,236.100000000003
19,SI,-5.996641420557878,9302698.246239293,3740392803.7739005,236.200000000003
19,SI,-5.998065222493132,9289462.471270198,3740392803.7739005,236.30000000000302
19,SI,-5.999488349986433,9276251.784304881,3740392803.7739005,236.40000000000302
19,SI,-6.0009108036750645,9263066.125955096,3740392803.7739005,236.500000000003
19,SI,-6.002332584195414,9249905.437001083,3740392803.7739005,236.600000000003
19,SI,-6.003753692182967,9236769.658391096,3740392803.7739005,236.700000000003
19,SI,-6.005174128272311,9223658.731240826,3740392803.7739005,236.80000000000302
19,SI,-6.006593893097145,9210572.596832782,3740392803.7739005,236.90000000000302
19,SI,-6.0080129872902654,9197511.19661585,3740392803.7739005,237.000000000003
19,SI,-6.009431411483585,9184474.472204642,3740392803.7739005,237.100000000003
19,SI,-6.010849166308122,9171462.365379013,3740392803.7739005,237.200000000003
19,SI,-6.012266252394005,9158474.818083515,3740392803.7739005,237.30000000000302
19,SI,-6.013682670370477,9145511.77242681,3740392803.7739005,237.40000000000302
19,SI,-6.0150984208658995,9132573.170681141,3740392803.7739005,237.500000000003
19,SI,-6.016513504507744,9119658.955281863,3740392803.7739005,237.600000000003
19,SI,-6.017927921922604,9106769.068826798,3740392803.7739005,237.700000000003
19,SI,-6.019341673736192,9093903.454075783,3740392803.7739005,237.80000000000302
19,SI,-6.02075476057334,9081062.053950101,3740392803.7739005,237.90000000000302
19,SI,-6.022167183058009,9068244.811531918,3740392803.7739005,238.000000000003
19,SI,-6.023578941813276,9055451.670063864,3740392803.7739005,238.100000000003
19,SI,-6.024990037461351,9042682.572948378,3740392803.7739005,238.200000000003
19,SI,-6.026400470623567,9029937.463747272,3740392803.7739005,238.30000000000302
19,SI,-6.027810241920394,9017216.286181144,3740392803.7739005,238.40000000000302
19,SI,-6.02921935197142,9004518.984128943,3740392803.7739005,238.500000000003
19,SI,-6.030627801395382,8991845.501627328,3740392803.7739005,238.600000000003
19,SI,-6.032035590810138,8979195.782870272,3740392803.7739005,238.700000000003
19,SI,-6.033442720832689,8966569.772208473,3740392803.7739005,238.80000000000302
19,SI,-6.034849192079172,8953967.414148863,3740392803.7739005,238.90000000000302
19,SI,-6.036255005164862,8941388.653354099,3740392803.7739005,239.000000000003
19,SI,-6.037660160704175,8928833.434642063,3740392803.7739005,239.100000000003
19,SI,-6.039064659310673,8916301.702985302,3740392803.7739005,239.200000000003
19,SI,-6.040468501597056,8903793.403510626,3740392803.7739005,239.30000000000302
19,SI,-6.041871688175173,8891308.481498487,3740392803.7739005,239.40000000000302
19,SI,-6.043274219656021,8878846.882382553,3740392803.7739005,239.500000000003
19,SI,-6.044676096649744,8866408.551749172,3740392803.7739005,239.600000000003
19,SI,-6.046077319765636,8853993.43533692,3740392803.7739005,239.700000000003
19,SI,-6.047477889612141,8841601.479036063,3740392803.7739005,239.80000000000302
19,SI,-6.048877806796864,8829232.628888033,3740392803.7739005,239.90000000000302
19,SI,-6.050277071926558,8816886.831085015,3740392803.7739005,240.0000000000031
19,SI,-6.051675685607133,8804564.031969437,3740392803.7739005,240.100000000003
19,SI,-6.053073648443658,8792264.17803342,3740392803.7739005,240.200000000003
19,SI,-6.054470961040366,8779987.215918329,3740392803.7739005,240.30000000000302
19,SI,-6.055867624000643,8767733.092414321,3740392803.7739005,240.40000000000302
19,SI,-6.057263637927044,8755501.754459832,3740392803.7739005,240.5000000000031
19,SI,-6.058659003421287,8743293.149141068,3740392803.7739005,240.600000000003
19,SI,-6.060053721084254,8731107.223691562,3740392803.7739005,240.700000000003
19,SI,-6.061447791515997,8718943.92549171,3740392803.7739005,240.80000000000308
19,SI,-6.062841215315735,8706803.202068232,3740392803.7739005,240.9000000000031
19,SI,-6.0642339930818565,8694685.00109377,3740392803.7739005,241.0000000000031
19,SI,-6.0656261254119235,8682589.270386381,3740392803.7739005,241.100000000003
19,SI,-6.067017612902676,8670515.957909007,3740392803.7739005,241.200000000003
19,SI,-6.068408456150018,8658465.011769164,3740392803.7739005,241.30000000000308
19,SI,-6.06979865574904,8646436.380218297,3740392803.7739005,241.4000000000031
19,SI,-6.071188212294006,8634430.011651441,3740392803.7739005,241.5000000000031
19,SI,-6.072577126378362,8622445.854606664,3740392803.7739005,241.6000000000031
19,SI,-6.073965398594732,8610483.857764691,3740392803.7739005,241.7000000000031
19,SI,-6.075353029534923,8598543.969948394,3740392803.7739005,241.80000000000308
19,SI,-6.076740019789928,8586626.140122326,3740392803.7739005,241.9000000000031
19,SI,-6.078126369949925,8574730.31739228,3740392803.7739005,242.0000000000031
19,SI,-6.07951208060428,8562856.451004842,3740392803.7739005,242.1000000000031
19,SI,-6.080897152341544,8551004.490346938,3740392803.7739005,242.2000000000031
19,SI,-6.08228158574946,8539174.384945353,3740392803.7739005,242.30000000000308
19,SI,-6.083665381414965,8527366.084466277,3740392803.7739005,242.4000000000031
19,SI,-6.085048539924184,8515579.538714945,3740392803.7739005,242.5000000000031
19,SI,-6.086431061862441,8503814.697635064,3740392803.7739005,242.6000000000031
19,SI,-6.087812947814251,8492071.511308448,3740392803.7739005,242.7000000000031
19,SI,-6.089194198363332,8480349.929954546,3740392803.7739005,242.80000000000308
19,SI,-6.090574814092597,8468649.903930008,3740392803.7739005,242.9000000000031
19,SI,-6.091954795584162,8456971.38372824,3740392803.7739005,243.0000000000031
19,SI,-6.09333414341934,8445314.319978984,3740392803.7739005,243.1000000000031
19,SI,-6.094712858178653,8433678.663447829,3740392803.7739005,243.20000000000312
19,SI,-6.096090940441823,8422064.365035841,3740392803.7739005,243.30000000000308
19,SI,-6.097468390787783,8410471.375779081,3740392803.7739005,243.4000000000031
19,SI,-6.098845209794667,8398899.646848196,3740392803.7739005,243.5000000000031
19,SI,-6.100221398039824,8387349.1295479685,3740392803.7739005,243.6000000000031
19,SI,-6.101596956099811,8375819.775316917,3740392803.7739005,243.70000000000312
19,SI,-6.102971884550396,8364311.535726831,3740392803.7739005,243.80000000000308
19,SI,-6.104346183966562,8352824.362482378,3740392803.7739005,243.9000000000031
19,SI,-6.105719854922504,8341358.207420666,3740392803.7739005,244.00000000000315
19,SI,-6.107092897991638,8329913.022510795,3740392803.7739005,244.10000000000312
19,SI,-6.108465313746592,8318488.759853496,3740392803.7739005,244.20000000000312
19,SI,-6.109837102759219,8307085.3716806155,3740392803.7739005,244.30000000000308
19,SI,-6.111208265600585,8295702.810354827,3740392803.7739005,244.4000000000031
19,SI,-6.112578802840984,8284341.028369086,3740392803.7739005,244.50000000000315
19,SI,-6.113948715049931,8272999.978346294,3740392803.7739005,244.60000000000312
19,SI,-6.115318002796164,8261679.613038864,3740392803.7739005,244.70000000000312
19,SI,-6.116686666647651,8250379.885328278,3740392803.7739005,244.8000000000032
19,SI,-6.118054707171584,8239100.748224733,3740392803.7739005,244.90000000000322
19,SI,-6.119422124934387,8227842.154866666,3740392803.7739005,245.00000000000315
19,SI,-6.120788920501708,8216604.058520433,3740392803.7739005,245.10000000000312
19,SI,-6.122155094438434,8205386.412579788,3740392803.7739005,245.20000000000312
19,SI,-6.123520647308681,8194189.17056558,3740392803.7739005,245.3000000000032
19,SI,-6.1248855796758,8183012.286125301,3740392803.7739005,245.40000000000322
19,SI,-6.1262498921023765,8171855.713032688,3740392803.7739005,245.50000000000315
19,SI,-6.127613585150237,8160719.405187308,3740392803.7739005,245.6000000000032
19,SI,-6.128976659380443,8149603.316614207,3740392803.7739005,245.7000000000032
19,SI,-6.130339115353296,8138507.401463473,3740392803.7739005,245.8000000000032
19,SI,-6.131700953628341,8127431.614009827,3740392803.7739005,245.90000000000322
19,SI,-6.1330621747643645,8116375.908652272,3740392803.7739005,246.00000000000315
19,SI,-6.134422779319396,8105340.239913663,3740392803.7739005,246.1000000000032
19,SI,-6.135782767850712,8094324.562440337,3740392803.7739005,246.2000000000032
19,SI,-6.137142140914833,8083328.831001719,3740392803.7739005,246.3000000000032
19,SI,-6.1385008990675285,8072353.00048992,3740392803.7739005,246.40000000000322
19,SI,-6.139859042863823,8061397.025919328,3740392803.7739005,246.50000000000315
19,SI,-6.141216572857983,8050460.862426302,3740392803.7739005,246.6000000000032
19,SI,-6.142573489603532,8039544.465268702,3740392803.7739005,246.7000000000032
19,SI,-6.143929793653247,8028647.789825539,3740392803.7739005,246.8000000000032
19,SI,-6.145285485559157,8017770.791596602,3740392803.7739005,246.90000000000322
19,SI,-6.146640565872552,8006913.426202043,3740392803.7739005,247.00000000000315
19,SI,-6.147995035143971,7996075.649382081,3740392803.7739005,247.1000000000032
19,SI,-6.149348893923222,7985257.416996476,3740392803.7739005,247.2000000000032
19,SI,-6.150702142759365,7974458.685024326,3740392803.7739005,247.3000000000032
19,SI,-6.152054782200727,7963679.409563528,3740392803.7739005,247.40000000000322
19,SI,-6.153406812794892,7952919.546830549,3740392803.7739005,247.50000000000315
19,SI,-6.154758235088716,7942179.053159923,3740392803.7739005,247.6000000000032
19,SI,-6.156109049628314,7931457.885003985,3740392803.7739005,247.7000000000032
19,SI,-6.157459256959066,7920755.99893246,3740392803.7739005,247.8000000000032
19,SI,-6.158808857625625,7910073.351632071,3740392803.7739005,247.90000000000322
19,SI,-6.160157852171913,7899409.899906194,3740392803.7739005,248.0000000000032
19,SI,-6.161506241141122,7888765.600674478,3740392803.7739005,248.1000000000032
19,SI,-6.162854025075714,7878140.410972527,3740392803.7739005,248.2000000000032
19,SI,-6.164201204517425,7867534.287951482,3740392803.7739005,248.3000000000032
19,SI,-6.165547780007266,7856947.188877671,3740392803.7739005,248.40000000000322
19,SI,-6.166893752085522,7846379.071132282,3740392803.7739005,248.5000000000032
19,SI,-6.168239121291759,7835829.892210939,3740392803.7739005,248.6000000000032
19,SI,-6.169583888164818,7825299.609723402,3740392803.7739005,248.7000000000032
19,SI,-6.170928053242819,7814788.181393212,3740392803.7739005,248.8000000000032
19,SI,-6.172271617063169,7804295.565057249,3740392803.7739005,248.90000000000322
19,SI,-6.173614580162548,7793821.718665515,3740392803.7739005,249.0000000000032
19,SI,-6.174956943076926,7783366.600280654,3740392803.7739005,249.1000000000032
19,SI,-6.176298706341554,7772930.16807768,3740392803.7739005,249.2000000000032
19,SI,-6.177639870490975,7762512.380343569,3740392803.7739005,249.3000000000032
19,SI,-6.178980436059012,7752113.195476989,3740392803.7739005,249.40000000000322
19,SI,-6.18032040357878,7741732.571987851,3740392803.7739005,249.5000000000032
19,SI,-6.181659773582685,7731370.468497032,3740392803.7739005,249.6000000000032
19,SI,-6.18299854660242,7721026.843736028,3740392803.7739005,249.7000000000032
19,SI,-6.184336723168974,7710701.656546573,3740392803.7739005,249.8000000000032
19,SI,-6.185674303812627,7700394.865880309,3740392803.7739005,249.90000000000322
19,SI,-6.1870112890629585,7690106.430798446,3740392803.7739005,250.0000000000032
19,SI,-6.188347679448838,7679836.310471456,3740392803.7739005,250.1000000000032
19,SI,-6.189683475498437,7669584.464178663,3740392803.7739005,250.2000000000032
19,SI,-6.191018677739221,7659350.8513079705,3740392803.7739005,250.3000000000032
19,SI,-6.192353286697958,7649135.4313554885,3740392803.7739005,250.40000000000322
19,SI,-6.1936873029007184,7638938.163925193,3740392803.7739005,250.5000000000032
19,SI,-6.195020726872871,7628759.008728632,3740392803.7739005,250.6000000000032
19,SI,-6.196353559139094,7618597.925584503,3740392803.7739005,250.7000000000032
19,SI,-6.197685800223364,7608454.874418464,3740392803.7739005,250.8000000000032
19,SI,-6.199017450648965,7598329.815262672,3740392803.7739005,250.90000000000322
19,SI,-6.200348510938492,7588222.708255486,3740392803.7739005,251.0000000000032
19,SI,-6.201678981613844,7578133.513641184,3740392803.7739005,251.1000000000032
19,SI,-6.203008863196231,7568062.191769586,3740392803.7739005,251.20000000000323
19,SI,-6.204338156206173,7558008.703095761,3740392803.7739005,251.3000000000032
19,SI,-6.205666861163506,7547973.008179652,3740392803.7739005,251.40000000000322
19,SI,-6.206994978587374,7537955.067685818,3740392803.7739005,251.5000000000032
19,SI,-6.208322508996236,7527954.842383064,3740392803.7739005,251.6000000000032
19,SI,-6.209649452907871,7517972.293144126,3740392803.7739005,251.70000000000323
19,SI,-6.210975810839373,7508007.380945349,3740392803.7739005,251.8000000000032
19,SI,-6.212301583307148,7498060.066866407,3740392803.7739005,251.90000000000322
19,SI,-6.213626770826932,7488130.312089923,3740392803.7739005,252.00000000000324
19,SI,-6.21495137391377,7478218.077901186,3740392803.7739005,252.10000000000323
19,SI,-6.2162753930820385,7468323.325687839,3740392803.7739005,252.20000000000323
19,SI,-6.217598828845432,7458446.016939516,3740392803.7739005,252.3000000000032
19,SI,-6.218921681716968,7448586.113247623,3740392803.7739005,252.40000000000322
19,SI,-6.2202439522089925,7438743.576304911,3740392803.7739005,252.50000000000324
19,SI,-6.221565640833172,7428918.367905279,3740392803.7739005,252.60000000000323
19,SI,-6.2228867481005095,7419110.449943333,3740392803.7739005,252.70000000000323
19,SI,-6.224207274521328,7409319.7844142,3740392803.7739005,252.80000000000325
19,SI,-6.225527220605287,7399546.333413142,3740392803.7739005,252.90000000000325
19,SI,-6.22684658686137,7389790.059135296,3740392803.7739005,253.00000000000324
19,SI,-6.228165373797901,7380050.923875309,3740392803.7739005,253.10000000000323
19,SI,-6.229483581922529,7370328.890027098,3740392803.7739005,253.20000000000323
19,SI,-6.2308012117422455,7360623.920083487,3740392803.7739005,253.30000000000325
19,SI,-6.232118263763371,7350935.976635955,3740392803.7739005,253.40000000000325
19,SI,-6.233434738491567,7341265.0223743,3740392803.7739005,253.50000000000324
19,SI,-6.23475063643183,7331611.020086362,3740392803.7739005,253.6000000000033
19,SI,-6.2360659580885,7321973.932657665,3740392803.7739005,253.70000000000329
19,SI,-6.237380703965252,7312353.723071218,3740392803.7739005,253.80000000000325
19,SI,-6.2386948745651045,7302750.354407136,3740392803.7739005,253.90000000000325
19,SI,-6.24000847039042,7293163.789842354,3740392803.7739005,254.00000000000324
19,SI,-6.241321491942907,7283593.992650341,3740392803.7739005,254.1000000000033
19,SI,-6.24263393972361,7274040.9262008555,3740392803.7739005,254.20000000000329
19,SI,-6.243945814232927,7264504.553959553,3740392803.7739005,254.30000000000325
19,SI,-6.245257115970603,7254984.839487762,3740392803.7739005,254.40000000000327
19,SI,-6.246567845435729,7245481.746442173,3740392803.7739005,254.50000000000327
19,SI,-6.247878003126743,7235995.2385745635,3740392803.7739005,254.6000000000033
19,SI,-6.2491875895414415,7226525.279731457,3740392803.7739005,254.70000000000329
19,SI,-6.250496605176964,7217071.833853918,3740392803.7739005,254.80000000000325
19,SI,-6.251805050529805,7207634.864977186,3740392803.7739005,254.90000000000327
19,SI,-6.2531129260958185,7198214.337230416,3740392803.7739005,255.00000000000327
19,SI,-6.254420232370206,7188810.214836412,3740392803.7739005,255.1000000000033
19,SI,-6.2557269698475295,7179422.46211133,3740392803.7739005,255.20000000000329
19,SI,-6.257033139021706,7170051.043464366,3740392803.7739005,255.30000000000328
19,SI,-6.258338740386014,7160695.923397514,3740392803.7739005,255.40000000000327
19,SI,-6.259643774433088,7151357.06650527,3740392803.7739005,255.50000000000327
19,SI,-6.2609482416549245,7142034.437474338,3740392803.7739005,255.6000000000033
19,SI,-6.262252142542881,7132728.001083369,3740392803.7739005,255.70000000000329
19,SI,-6.263555477587678,7123437.722202671,3740392803.7739005,255.80000000000328
19,SI,-6.264858247279403,7114163.565793918,3740392803.7739005,255.90000000000327
19,SI,-6.2661604521075045,7104905.496909915,3740392803.7739005,256.0000000000033
19,SI,-6.267462092560796,7095663.480694281,3740392803.7739005,256.10000000000326
19,SI,-6.268763169127463,7086437.482381181,3740392803.7739005,256.20000000000334
19,SI,-6.2700636822950555,7077227.467295067,3740392803.7739005,256.30000000000325
19,SI,-6.271363632550493,7068033.400850412,3740392803.7739005,256.40000000000333
19,SI,-6.272663020380069,7058855.248551381,3740392803.7739005,256.5000000000033
19,SI,-6.273961846269445,7049692.975991637,3740392803.7739005,256.60000000000326
19,SI,-6.275260110703653,7040546.5488540325,3740392803.7739005,256.70000000000334
19,SI,-6.276557814167104,7031415.932910317,3740392803.7739005,256.8000000000033
19,SI,-6.27785495714358,7022301.094020917,3740392803.7739005,256.90000000000333
19,SI,-6.279151540116241,7013201.998134635,3740392803.7739005,257.0000000000033
19,SI,-6.280447563567623,7004118.611288388,3740392803.7739005,257.10000000000326
19,SI,-6.2817430279796405,6995050.899606948,3740392803.7739005,257.20000000000334
19,SI,-6.283037933833585,6985998.829302684,3740392803.7739005,257.3000000000033
19,SI,-6.284332281610129,6976962.366675284,3740392803.7739005,257.40000000000333
19,SI,-6.285626071789326,6967941.478111504,3740392803.7739005,257.5000000000033
19,SI,-6.286919304850616,6958936.130084858,3740392803.7739005,257.6000000000033
19,SI,-6.288211981272813,6949946.289155472,3740392803.7739005,257.70000000000334
19,SI,-6.289504101534123,6940971.921969684,3740392803.7739005,257.8000000000033
19,SI,-6.290795666112137,6932012.995259873,3740392803.7739005,257.90000000000333
19,SI,-6.292086675483828,6923069.475844184,3740392803.7739005,258.0000000000033
19,SI,-6.293377130125561,6914141.330626243,3740392803.7739005,258.1000000000033
19,SI,-6.294667030513083,6905228.526594966,3740392803.7739005,258.20000000000334
19,SI,-6.295956377121543,6896331.030824166,3740392803.7739005,258.3000000000033
19,SI,-6.297245170425462,6887448.810472526,3740392803.7739005,258.40000000000333
19,SI,-6.29853341089877,6878581.832783083,3740392803.7739005,258.5000000000033
19,SI,-6.299821099014782,6869730.0650831545,3740392803.7739005,258.6000000000033
19,SI,-6.301108235246205,6860893.474784035,3740392803.7739005,258.70000000000334
19,SI,-6.302394820065145,6852072.029380726,3740392803.7739005,258.8000000000033
19,SI,-6.303680853943102,6843265.69645171,3740392803.7739005,258.90000000000333
19,SI,-6.304966337350971,6834474.443658685,3740392803.7739005,259.0000000000033
19,SI,-6.306251270759049,6825698.238746318,3740392803.7739005,259.1000000000033
19,SI,-6.307535654637026,6816937.049542016,3740392803.7739005,259.20000000000334
19,SI,-6.308819489453996,6808190.843955658,3740392803.7739005,259.3000000000033
19,SI,-6.310102775678458,6799459.589979319,3740392803.7739005,259.40000000000333
