N,RMSF,cal_region2,total_impact_CLIMADA,total_impact_EMDAT_scaled,v_half
31,525.6534256222019,NI,503233050.17989105,84497637586.661,295.0000000000038
31,526.2122365708831,NI,502673663.5693745,84497637586.661,295.10000000000383
31,526.7714434203108,NI,502115105.1372993,84497637586.661,295.2000000000038
31,527.3310463088977,NI,501557373.3528789,84497637586.661,295.3000000000038
31,527.8910453750551,NI,501000466.6887156,84497637586.661,295.40000000000384
31,528.4514407571918,NI,500444383.6207963,84497637586.661,295.50000000000387
31,529.0122325937187,NI,499889122.62847984,84497637586.661,295.60000000000383
31,529.5734210230413,NI,499334682.1944889,84497637586.661,295.7000000000038
31,530.1350061835664,NI,498781060.80490327,84497637586.661,295.8000000000039
31,530.6969882136973,NI,498228256.94915026,84497637586.661,295.90000000000384
31,531.2593672518407,NI,497676269.119994,84497637586.661,296.00000000000387
31,531.8221434363971,NI,497125095.8135307,84497637586.661,296.10000000000383
31,532.3853169057694,NI,496574735.5291766,84497637586.661,296.2000000000038
31,532.9488877983568,NI,496025186.7696612,84497637586.661,296.3000000000039
31,533.5128562525588,NI,495476448.0410193,84497637586.661,296.40000000000384
31,534.0772224067744,NI,494928517.8525805,84497637586.661,296.50000000000387
31,534.641986399399,NI,494381394.71696234,84497637586.661,296.60000000000383
31,535.207148368829,NI,493835077.15006095,84497637586.661,296.7000000000038
31,535.7727084534597,NI,493289563.67104316,84497637586.661,296.8000000000039
31,536.3386667916818,NI,492744852.8023389,84497637586.661,296.90000000000384
31,536.9050235218899,NI,492200943.06963056,84497637586.661,297.00000000000387
31,537.4717787824744,NI,491657833.0018465,84497637586.661,297.1000000000039
31,538.0389327118244,NI,491115521.1311524,84497637586.661,297.2000000000038
31,538.6064854483296,NI,490574005.99294233,84497637586.661,297.3000000000039
31,539.1744371303763,NI,490033286.1258314,84497637586.661,297.4000000000039
31,539.7427878963518,NI,489493360.0716471,84497637586.661,297.50000000000387
31,540.3115378846403,NI,488954226.37542045,84497637586.661,297.6000000000039
31,540.8806872336265,NI,488415883.58537835,84497637586.661,297.7000000000038
31,541.4502360816927,NI,487878330.2529362,84497637586.661,297.8000000000039
31,542.0201845672212,NI,487341564.932688,84497637586.661,297.9000000000039
31,542.5905328285914,NI,486805586.1823998,84497637586.661,298.00000000000387
31,543.1612810041839,NI,486270392.56300056,84497637586.661,298.1000000000039
31,543.732429232376,NI,485735982.638575,84497637586.661,298.2000000000038
31,544.3039776515444,NI,485202354.97635424,84497637586.661,298.3000000000039
31,544.8759264000655,NI,484669508.1467093,84497637586.661,298.4000000000039
31,545.4482756163139,NI,484137440.7231416,84497637586.661,298.50000000000387
31,546.0210254386628,NI,483606151.2822764,84497637586.661,298.6000000000039
31,546.5941760054857,NI,483075638.40385383,84497637586.661,298.7000000000039
31,547.1677274551512,NI,482545900.6707208,84497637586.661,298.8000000000039
31,547.7416799260318,NI,482016936.66882414,84497637586.661,298.9000000000039
31,548.316033556495,NI,481488744.98720235,84497637586.661,299.00000000000387
31,548.8907884849083,NI,480961324.2179764,84497637586.661,299.1000000000039
31,549.4659448496393,NI,480434672.95634353,84497637586.661,299.2000000000039
31,550.0415027890521,NI,479908789.8005693,84497637586.661,299.3000000000039
31,550.6174624415122,NI,479383673.3519783,84497637586.661,299.4000000000039
31,551.1938239453817,NI,478859322.2149481,84497637586.661,299.50000000000387
31,551.770587439023,NI,478335734.99690133,84497637586.661,299.6000000000039
31,552.347753060796,NI,477812910.30829585,84497637586.661,299.7000000000039
31,552.9253209490608,NI,477290846.76262003,84497637586.661,299.8000000000039
31,553.5032912421763,NI,476769542.9763822,84497637586.661,299.9000000000039
31,554.0816640784985,NI,476248997.5691057,84497637586.661,300.00000000000387
31,554.6604395963841,NI,475729209.1633197,84497637586.661,300.1000000000039
31,555.2396179341894,NI,475210176.3845508,84497637586.661,300.2000000000039
31,555.8191992302659,NI,474691897.86131763,84497637586.661,300.30000000000393
31,556.3991836229669,NI,474174372.2251218,84497637586.661,300.4000000000039
31,556.9795712506445,NI,473657598.11043924,84497637586.661,300.50000000000387
31,557.5603622516488,NI,473141574.15471613,84497637586.661,300.60000000000394
31,558.1415567643284,NI,472626298.9983581,84497637586.661,300.7000000000039
31,558.7231549270325,NI,472111771.2847234,84497637586.661,300.80000000000393
31,559.3051568781061,NI,471597989.6601176,84497637586.661,300.9000000000039
31,559.887562755897,NI,471084952.7737824,84497637586.661,301.00000000000387
31,560.4703726987476,NI,470572659.27789205,84497637586.661,301.10000000000394
31,561.053586845003,NI,470061107.82754356,84497637586.661,301.2000000000039
31,561.6372053330039,NI,469550297.0807493,84497637586.661,301.30000000000393
31,562.2212283010924,NI,469040225.6984313,84497637586.661,301.4000000000039
31,562.8056558876089,NI,468530892.3444121,84497637586.661,301.50000000000387
31,563.390488230891,NI,468022295.68540794,84497637586.661,301.60000000000394
31,563.9757254692776,NI,467514434.391023,84497637586.661,301.7000000000039
31,564.5613677411033,NI,467007307.1337391,84497637586.661,301.80000000000393
31,565.1474151847056,NI,466500912.588912,84497637586.661,301.900000000004
31,565.7338679384173,NI,465995249.43476105,84497637586.661,302.00000000000387
31,566.3207261405719,NI,465490316.35236347,84497637586.661,302.10000000000394
31,566.9079899295009,NI,464986112.02564716,84497637586.661,302.200000000004
31,567.4956594435351,NI,464482635.14138293,84497637586.661,302.30000000000393
31,568.0837348210043,NI,463979884.3891784,84497637586.661,302.400000000004
31,568.6722162002366,NI,463477858.46146935,84497637586.661,302.50000000000387
31,569.2611037195597,NI,462976556.0535138,84497637586.661,302.60000000000394
31,569.8503975172997,NI,462475975.86338454,84497637586.661,302.700000000004
31,570.4400977317821,NI,461976116.59196264,84497637586.661,302.80000000000393
31,571.0302045013296,NI,461476976.94292843,84497637586.661,302.900000000004
31,571.6207179642653,NI,460978555.6227572,84497637586.661,303.00000000000387
31,572.2116382589116,NI,460480851.3407097,84497637586.661,303.10000000000394
31,572.8029655235877,NI,459983862.80882704,84497637586.661,303.200000000004
31,573.3946998966134,NI,459487588.7419235,84497637586.661,303.30000000000393
31,573.9868415163078,NI,458992027.8575769,84497637586.661,303.400000000004
31,574.5793905209862,NI,458497178.87612593,84497637586.661,303.500000000004
31,575.1723470489653,NI,458003040.520661,84497637586.661,303.60000000000394
31,575.7657112385598,NI,457509611.51701564,84497637586.661,303.700000000004
31,576.3594832280837,NI,457016890.5937632,84497637586.661,303.800000000004
31,576.9536631558476,NI,456524876.48220795,84497637586.661,303.900000000004
31,577.5482511601651,NI,456033567.91637737,84497637586.661,304.000000000004
31,578.1432473793457,NI,455542963.63301796,84497637586.661,304.10000000000394
31,578.7386519516971,NI,455053062.3715864,84497637586.661,304.200000000004
31,579.3344650155291,NI,454563862.8742428,84497637586.661,304.300000000004
31,579.9306867091474,NI,454075363.8858453,84497637586.661,304.400000000004
31,580.527317170857,NI,453587564.15394187,84497637586.661,304.500000000004
31,581.1243565389634,NI,453100462.42876524,84497637586.661,304.60000000000394
31,581.7218049517694,NI,452614057.4632238,84497637586.661,304.700000000004
31,582.3196625475771,NI,452128348.0128972,84497637586.661,304.800000000004
31,582.9179294646885,NI,451643332.836029,84497637586.661,304.900000000004
31,583.5166058414015,NI,451159010.6935189,84497637586.661,305.000000000004
31,584.115691816017,NI,450675380.34891826,84497637586.661,305.100000000004
31,584.7151875268312,NI,450192440.56842154,84497637586.661,305.200000000004
31,585.3150931121421,NI,449710190.12085986,84497637586.661,305.300000000004
31,585.9154087102435,NI,449228627.77769643,84497637586.661,305.400000000004
31,586.5161344594296,NI,448747752.31301796,84497637586.661,305.500000000004
31,587.1172704979945,NI,448267562.5035286,84497637586.661,305.600000000004
31,587.7188169642295,NI,447788057.1285439,84497637586.661,305.700000000004
31,588.3207739964267,NI,447309234.96998346,84497637586.661,305.800000000004
31,588.9231417328741,NI,446831094.8123654,84497637586.661,305.900000000004
31,589.5259203118604,NI,446353635.44279975,84497637586.661,306.000000000004
31,590.1291098716752,NI,445876855.6509817,84497637586.661,306.100000000004
31,590.7327105506017,NI,445400754.22918487,84497637586.661,306.200000000004
31,591.3367224869266,NI,444925329.9722554,84497637586.661,306.300000000004
31,591.9411458189347,NI,444450581.6776056,84497637586.661,306.400000000004
31,592.5459806849075,NI,443976508.14520824,84497637586.661,306.500000000004
31,593.1512272231279,NI,443503108.17758733,84497637586.661,306.600000000004
31,593.756885571875,NI,443030380.5798159,84497637586.661,306.700000000004
31,594.3629558694302,NI,442558324.15950704,84497637586.661,306.800000000004
31,594.9694382540706,NI,442086937.7268079,84497637586.661,306.900000000004
31,595.5763328640738,NI,441616220.09439355,84497637586.661,307.00000000000404
31,596.1836398377162,NI,441146170.07746196,84497637586.661,307.100000000004
31,596.7913593132722,NI,440676786.4937256,84497637586.661,307.200000000004
31,597.3994914290165,NI,440208068.16340655,84497637586.661,307.300000000004
31,598.0080363232212,NI,439740013.90923095,84497637586.661,307.400000000004
31,598.6169941341586,NI,439272622.5564205,84497637586.661,307.50000000000404
31,599.2263650000987,NI,438805892.9326893,84497637586.661,307.600000000004
31,599.836149059311,NI,438339823.86823463,84497637586.661,307.700000000004
31,600.4463464500626,NI,437874414.19573355,84497637586.661,307.800000000004
31,601.0569573106221,NI,437409662.75033414,84497637586.661,307.900000000004
31,601.667981779256,NI,436945568.36965233,84497637586.661,308.00000000000404
31,602.2794199942275,NI,436482129.8937636,84497637586.661,308.100000000004
31,602.8912720938014,NI,436019346.1651971,84497637586.661,308.200000000004
31,603.5035382162403,NI,435557216.0289307,84497637586.661,308.30000000000405
31,604.1162184998046,NI,435095738.3323846,84497637586.661,308.400000000004
31,604.7293130827569,NI,434634911.92541426,84497637586.661,308.50000000000404
31,605.3428221033541,NI,434174735.6603058,84497637586.661,308.60000000000406
31,605.9567456998552,NI,433715208.39176923,84497637586.661,308.700000000004
31,606.5710840105181,NI,433256328.97693235,84497637586.661,308.80000000000405
31,607.1858371735977,NI,432798096.27533597,84497637586.661,308.900000000004
31,607.8010053273492,NI,432340509.1489263,84497637586.661,309.00000000000404
31,608.4165886100265,NI,431883566.4620505,84497637586.661,309.10000000000406
31,609.0325871598811,NI,431427267.08144957,84497637586.661,309.200000000004
31,609.6490011151651,NI,430971609.8762533,84497637586.661,309.30000000000405
31,610.2658306141292,NI,430516593.7179747,84497637586.661,309.400000000004
31,610.8830757950218,NI,430062217.4805026,84497637586.661,309.50000000000404
31,611.5007367960923,NI,429608480.0400973,84497637586.661,309.60000000000406
31,612.1188137555853,NI,429155380.2753851,84497637586.661,309.700000000004
31,612.7373068117492,NI,428702917.06735003,84497637586.661,309.80000000000405
31,613.3562161028271,NI,428251089.2993308,84497637586.661,309.90000000000407
31,613.9755417670635,NI,427799895.8570138,84497637586.661,310.00000000000404
31,614.5952839427003,NI,427349335.62842745,84497637586.661,310.10000000000406
31,615.2154427679798,NI,426899407.50393647,84497637586.661,310.20000000000414
31,615.8360183811401,NI,426450110.37623644,84497637586.661,310.30000000000405
31,616.4570109204221,NI,426001443.1403471,84497637586.661,310.40000000000407
31,617.0784205240641,NI,425553404.69360834,84497637586.661,310.50000000000404
31,617.7002473303023,NI,425105993.93567306,84497637586.661,310.60000000000406
31,618.3224914773725,NI,424659209.76850235,84497637586.661,310.70000000000414
31,618.9451531035094,NI,424213051.0963596,84497637586.661,310.80000000000405
31,619.5682323469467,NI,423767516.82580405,84497637586.661,310.90000000000407
31,620.191729345917,NI,423322605.86568725,84497637586.661,311.00000000000404
31,620.8156442386519,NI,422878317.127145,84497637586.661,311.10000000000406
31,621.4399771633808,NI,422434649.5235938,84497637586.661,311.20000000000414
31,622.0647282583333,NI,421991601.9707242,84497637586.661,311.30000000000405
31,622.6898976617377,NI,421549173.3864952,84497637586.661,311.40000000000407
31,623.3154855118212,NI,421107362.6911294,84497637586.661,311.5000000000041
31,623.9414919468079,NI,420666168.8071069,84497637586.661,311.60000000000406
31,624.5679171049244,NI,420225590.6591601,84497637586.661,311.70000000000414
31,625.1947611243937,NI,419785627.1742679,84497637586.661,311.8000000000041
31,625.8220241434377,NI,419346277.28165126,84497637586.661,311.90000000000407
31,626.449706300279,NI,418907539.9127655,84497637586.661,312.0000000000041
31,627.0778077331354,NI,418469414.0012976,84497637586.661,312.10000000000406
31,627.7063285802292,NI,418031898.48315865,84497637586.661,312.20000000000414
31,628.3352689797772,NI,417594992.2964796,84497637586.661,312.3000000000041
31,628.9646290699953,NI,417158694.381606,84497637586.661,312.40000000000407
31,629.5944089891001,NI,416723003.68109107,84497637586.661,312.5000000000041
31,630.2246088753069,NI,416287919.13969266,84497637586.661,312.60000000000406
31,630.855228866829,NI,415853439.7043651,84497637586.661,312.70000000000414
31,631.4862691018781,NI,415419564.32425684,84497637586.661,312.8000000000041
31,632.117729718667,NI,414986291.9507034,84497637586.661,312.90000000000407
31,632.7496108554053,NI,414553621.5372215,84497637586.661,313.0000000000041
31,633.3819126503018,NI,414121552.03950596,84497637586.661,313.1000000000041
31,634.0146352415652,NI,413690082.4154224,84497637586.661,313.20000000000414
31,634.6477787674027,NI,413259211.6250024,84497637586.661,313.3000000000041
31,635.2813433660197,NI,412828938.630439,84497637586.661,313.4000000000041
31,635.9153291756213,NI,412399262.3960812,84497637586.661,313.5000000000041
31,636.5497363344116,NI,411970181.8884279,84497637586.661,313.6000000000041
31,637.1845649805919,NI,411541696.07612395,84497637586.661,313.70000000000414
31,637.8198152523648,NI,411113803.9299538,84497637586.661,313.8000000000041
31,638.4554872879304,NI,410686504.4228372,84497637586.661,313.9000000000041
31,639.0915812254871,NI,410259796.52982414,84497637586.661,314.0000000000041
31,639.7280972032353,NI,409833679.22808856,84497637586.661,314.1000000000041
31,640.3650353593706,NI,409408151.49692446,84497637586.661,314.20000000000414
31,641.0023958320886,NI,408983212.3177395,84497637586.661,314.3000000000041
31,641.640178759586,NI,408558860.6740517,84497637586.661,314.4000000000041
31,642.2783842800551,NI,408135095.55148286,84497637586.661,314.5000000000041
31,642.9170125316879,NI,407711915.93775386,84497637586.661,314.6000000000041
31,643.5560636526778,NI,407289320.82267934,84497637586.661,314.70000000000414
31,644.1955377812152,NI,406867309.1981643,84497637586.661,314.8000000000041
31,644.8354350554891,NI,406445880.05819577,84497637586.661,314.9000000000041
31,645.475755613686,NI,406025032.3988417,84497637586.661,315.0000000000041
31,646.1164995939959,NI,405604765.2182429,84497637586.661,315.1000000000041
31,646.7576671346046,NI,405185077.5166091,84497637586.661,315.20000000000414
31,647.3992583736953,NI,404765968.29621494,84497637586.661,315.3000000000041
31,648.0412734494535,NI,404347436.5613932,84497637586.661,315.4000000000041
31,648.683712500062,NI,403929481.31853145,84497637586.661,315.5000000000041
31,649.326575663701,NI,403512101.57606596,84497637586.661,315.6000000000041
31,649.9698630785532,NI,403095296.3444775,84497637586.661,315.70000000000414
31,650.6135748827971,NI,402679064.63628596,84497637586.661,315.8000000000041
31,651.257711214612,NI,402263405.4660459,84497637586.661,315.9000000000041
31,651.9022722121746,NI,401848317.8503412,84497637586.661,316.0000000000041
31,652.5472580136609,NI,401433800.8077807,84497637586.661,316.1000000000041
31,653.1926687572465,NI,401019853.35899276,84497637586.661,316.20000000000414
31,653.8385045811065,NI,400606474.5266205,84497637586.661,316.3000000000042
31,654.4847656234117,NI,400193663.3353184,84497637586.661,316.4000000000041
31,655.1314520223366,NI,399781418.8117446,84497637586.661,316.5000000000041
31,655.7785639160502,NI,399369739.98455894,84497637586.661,316.6000000000042
31,656.4261014427226,NI,398958625.8844169,84497637586.661,316.70000000000414
31,657.0740647405237,NI,398548075.5439639,84497637586.661,316.8000000000042
31,657.722453947619,NI,398138087.9978332,84497637586.661,316.9000000000041
31,658.3712692021766,NI,397728662.2826379,84497637586.661,317.0000000000041
31,659.020510642362,NI,397319797.4369689,84497637586.661,317.1000000000042
31,659.6701784063383,NI,396911492.50138843,84497637586.661,317.20000000000414
31,660.3202726322704,NI,396503746.518426,84497637586.661,317.3000000000042
31,660.9707934583191,NI,396096558.5325747,84497637586.661,317.4000000000041
31,661.6217410226459,NI,395689927.5902841,84497637586.661,317.5000000000041
31,662.273115463411,NI,395283852.7399578,84497637586.661,317.6000000000042
31,662.9249169187726,NI,394878333.0319476,84497637586.661,317.70000000000414
31,663.5771455268895,NI,394473367.5185494,84497637586.661,317.8000000000042
31,664.229801425917,NI,394068955.2539982,84497637586.661,317.9000000000042
31,664.8828847540127,NI,393665095.2944639,84497637586.661,318.0000000000041
31,665.5363956493303,NI,393261786.6980456,84497637586.661,318.1000000000042
31,666.1903342500221,NI,392859028.5247692,84497637586.661,318.2000000000042
31,666.844700694242,NI,392456819.8365806,84497637586.661,318.3000000000042
31,667.4994951201412,NI,392055159.6973414,84497637586.661,318.4000000000042
31,668.1547176658686,NI,391654047.1728261,84497637586.661,318.5000000000041
31,668.810368469575,NI,391253481.33071524,84497637586.661,318.6000000000042
31,669.4664476694087,NI,390853461.24059284,84497637586.661,318.7000000000042
31,670.1229554035143,NI,390453985.9739409,84497637586.661,318.8000000000042
31,670.779891810041,NI,390055054.60413414,84497637586.661,318.9000000000042
31,671.4372570271297,NI,389656666.20643795,84497637586.661,319.0000000000041
31,672.0950511929283,NI,389258819.8580002,84497637586.661,319.1000000000042
31,672.7532744455767,NI,388861514.6378506,84497637586.661,319.2000000000042
31,673.4119269232169,NI,388464749.626894,84497637586.661,319.3000000000042
31,674.071008763991,NI,388068523.9079062,84497637586.661,319.4000000000042
31,674.7305201060366,NI,387672836.5655299,84497637586.661,319.5000000000042
31,675.3904610874922,NI,387277686.6862701,84497637586.661,319.6000000000042
31,676.0508318464967,NI,386883073.35849017,84497637586.661,319.7000000000042
31,676.7116325211846,NI,386488995.67240626,84497637586.661,319.8000000000042
31,677.3728632496919,NI,386095452.7200843,84497637586.661,319.9000000000042
31,678.0345241701525,NI,385702443.59543407,84497637586.661,320.0000000000042
31,678.6966154206996,NI,385309967.39420706,84497637586.661,320.1000000000042
31,679.3591371394642,NI,384918023.2139893,84497637586.661,320.2000000000042
31,680.0220894645792,NI,384526610.1541995,84497637586.661,320.3000000000042
31,680.6854725341706,NI,384135727.3160841,84497637586.661,320.4000000000042
31,681.349286486371,NI,383745373.8027106,84497637586.661,320.5000000000042
31,682.0135314593064,NI,383355548.7189677,84497637586.661,320.6000000000042
31,682.6782075911036,NI,382966251.17155653,84497637586.661,320.7000000000042
31,683.3433150198878,NI,382577480.26898944,84497637586.661,320.8000000000042
31,684.0088538837828,NI,382189235.12158495,84497637586.661,320.9000000000042
31,684.6748243209131,NI,381801514.84146154,84497637586.661,321.0000000000042
31,685.3412264694001,NI,381414318.54253674,84497637586.661,321.10000000000423
31,686.0080604673659,NI,381027645.34052044,84497637586.661,321.2000000000042
31,686.67532645293,NI,380641494.3529114,84497637586.661,321.3000000000042
31,687.3430245642121,NI,380255864.6989928,84497637586.661,321.40000000000424
31,688.0111549393283,NI,379870755.49982923,84497637586.661,321.5000000000042
31,688.6797177163968,NI,379486165.8782604,84497637586.661,321.60000000000423
31,689.3487130335343,NI,379102094.95889896,84497637586.661,321.7000000000042
31,690.0181410288542,NI,378718541.86812484,84497637586.661,321.8000000000042
31,690.6880018404717,NI,378335505.73408216,84497637586.661,321.90000000000424
31,691.3582956064971,NI,377952985.6866746,84497637586.661,322.0000000000042
31,692.0290224650441,NI,377570980.85756034,84497637586.661,322.10000000000423
31,692.700182554222,NI,377189490.3801509,84497637586.661,322.2000000000042
31,693.3717760121407,NI,376808513.38960284,84497637586.661,322.3000000000042
31,694.0438029769088,NI,376428049.0228174,84497637586.661,322.40000000000424
31,694.7162635866323,NI,376048096.4184339,84497637586.661,322.5000000000042
31,695.3891579794198,NI,375668654.7168269,84497637586.661,322.60000000000423
31,696.0624862933745,NI,375289723.0601022,84497637586.661,322.70000000000425
31,696.7362486666011,NI,374911300.5920921,84497637586.661,322.8000000000042
31,697.4104452372028,NI,374533386.4583509,84497637586.661,322.90000000000424
31,698.0850761432814,NI,374155979.8061529,84497637586.661,323.0000000000042
31,698.7601415229375,NI,373779079.7844865,84497637586.661,323.10000000000423
31,699.4356415142712,NI,373402685.5440505,84497637586.661,323.20000000000425
31,700.111576255381,NI,373026796.23725086,84497637586.661,323.3000000000042
31,700.7879458843665,NI,372651411.0181955,84497637586.661,323.40000000000424
31,701.4647505393218,NI,372276529.04269195,84497637586.661,323.5000000000042
31,702.1419903583422,NI,371902149.46824193,84497637586.661,323.60000000000423
31,702.8196654795264,NI,371528271.45403755,84497637586.661,323.70000000000425
31,703.497776040963,NI,371154894.1609584,84497637586.661,323.8000000000042
31,704.1763221807475,NI,370782016.75156605,84497637586.661,323.90000000000424
31,704.8553040369696,NI,370409638.3901021,84497637586.661,324.0000000000042
31,705.5347217477203,NI,370037758.2424824,84497637586.661,324.10000000000423
31,706.2145754510893,NI,369666375.4762936,84497637586.661,324.20000000000425
31,706.8948652851639,NI,369295489.2607905,84497637586.661,324.3000000000044
31,707.5755913880303,NI,368925098.7668903,84497637586.661,324.40000000000424
31,708.2567538977776,NI,368555203.1671695,84497637586.661,324.5000000000042
31,708.9383529524897,NI,368185801.6358611,84497637586.661,324.6000000000043
31,709.6203886902484,NI,367816893.3488495,84497637586.661,324.70000000000425
31,710.3028612491377,NI,367448477.4836656,84497637586.661,324.8000000000044
31,710.9857707672409,NI,367080553.2194859,84497637586.661,324.90000000000424
31,711.6691173826381,NI,366713119.73712593,84497637586.661,325.0000000000042
31,712.3529012334077,NI,366346176.2190388,84497637586.661,325.1000000000043
31,713.0371224576293,NI,365979721.849309,84497637586.661,325.20000000000425
31,713.7217811933812,NI,365613755.8136498,84497637586.661,325.3000000000044
31,714.406877578738,NI,365248277.2994006,84497637586.661,325.40000000000424
31,715.0924117517771,NI,364883285.4955203,84497637586.661,325.5000000000042
31,715.7783838505729,NI,364518779.5925859,84497637586.661,325.6000000000043
31,716.4647940131975,NI,364154758.78278893,84497637586.661,325.70000000000425
43,122.78404696164452,WP1,954772160580.6594,18120388353.80415,25.8
43,122.77768410561283,WP1,954729281204.3208,18120388353.80415,25.9
43,122.7604185201187,WP1,954612929882.812,18120388353.80415,26.000000000000004
43,122.7268171195584,WP1,954386500014.6057,18120388353.80415,26.100000000000005
43,122.67148087902589,WP1,954013626036.5387,18120388353.80415,26.20000000000001
43,122.58907014192533,WP1,953458362437.2728,18120388353.80415,26.300000000000008
43,122.47433674540177,WP1,952685410854.2838,18120388353.80415,26.40000000000001
43,122.32216251912699,WP1,951660391959.1979,18120388353.80415,26.50000000000001
43,122.12760351374325,WP1,950350157362.7539,18120388353.80415,26.60000000000001
43,121.88593909183545,WP1,948723135122.2223,18120388353.80415,26.70000000000001
43,121.59272477788501,WP1,946749700696.478,18120388353.80415,26.800000000000008
43,121.24384752827038,WP1,944402563473.9652,18120388353.80415,26.90000000000001
43,120.83558186435853,WP1,941657157420.7338,18120388353.80415,27.00000000000001
43,120.36464512895853,WP1,938492023094.9073,18120388353.80415,27.10000000000002
43,119.82824999702153,WP1,934889167386.7866,18120388353.80415,27.20000000000002
43,119.22415231236847,WP1,930834386996.1091,18120388353.80415,27.300000000000026
43,118.55069234734566,WP1,926317541951.5504,18120388353.80415,27.400000000000023
43,117.80682770087175,WP1,921332766476.8357,18120388353.80415,27.500000000000025
43,116.99215626537755,WP1,915878606228.7999,18120388353.80415,27.600000000000023
43,116.10692800045796,WP1,909958073335.0515,18120388353.80415,27.700000000000035
43,115.15204463878716,WP1,903578613643.7955,18120388353.80415,27.800000000000033
43,114.12904689894377,WP1,896751984012.4753,18120388353.80415,27.900000000000034
43,113.04008926519344,WP1,889494041107.6388,18120388353.80415,28.000000000000032
43,111.88790288693308,WP1,881824446840.3259,18120388353.80415,28.100000000000033
43,110.67574761990436,WP1,873766298985.9282,18120388353.80415,28.200000000000035
43,109.40735464821329,WP1,865345698515.3884,18120388353.80415,28.30000000000004
43,108.08686146544694,WP1,856591267510.7505,18120388353.80415,28.400000000000038
43,106.71874123576507,WP1,847533633118.8745,18120388353.80415,28.50000000000004
43,105.30772869059102,WP1,838204893741.1058,18120388353.80415,28.600000000000037
43,103.85874474066881,WP1,828638083558.8733,18120388353.80415,28.70000000000004
43,102.37682190228207,WP1,818866650613.208,18120388353.80415,28.800000000000054
43,100.86703246293114,WP1,808923962101.3762,18120388353.80415,28.900000000000052
43,99.334421063785,WP1,798842848476.1543,18120388353.80415,29.000000000000053
43,97.78394307519157,WP1,788655195505.3634,18120388353.80415,29.10000000000005
43,96.22040981006337,WP1,778391590848.6042,18120388353.80415,29.200000000000053
43,94.64844127994355,WP1,768081029102.3053,18120388353.80415,29.300000000000054
43,93.07242686945155,WP1,757750676798.3235,18120388353.80415,29.400000000000052
43,91.49649400252923,WP1,747425696630.1919,18120388353.80415,29.500000000000053
43,89.92448461017872,WP1,737129128304.9666,18120388353.80415,29.60000000000005
43,88.35993899158815,WP1,726881821923.1992,18120388353.80415,29.700000000000053
43,86.80608649197205,WP1,716702418688.8143,18120388353.80415,29.800000000000054
43,85.26584230089482,WP1,706607373032.1096,18120388353.80415,29.90000000000006
43,83.74180960122557,WP1,696611009859.754,18120388353.80415,30.000000000000053
43,82.23628626617348,WP1,686725610578.8029,18120388353.80415,30.100000000000065
43,80.75127530375218,WP1,676961521723.0817,18120388353.80415,30.20000000000007
43,79.2884982776914,WP1,667327280383.0736,18120388353.80415,30.30000000000007
43,77.84941098441224,WP1,657829751149.9137,18120388353.80415,30.400000000000066
43,76.43522073080122,WP1,648474269880.3813,18120388353.80415,30.50000000000007
43,75.04690463146908,WP1,639264790229.7074,18120388353.80415,30.600000000000072
43,73.68522842213997,WP1,630204029547.2692,18120388353.80415,30.70000000000007
43,72.35076536390157,WP1,621293611359.2118,18120388353.80415,30.80000000000007
43,71.04391488827751,WP1,612534202251.6143,18120388353.80415,30.900000000000077
43,69.76492070333946,WP1,603925641504.5475,18120388353.80415,31.000000000000075
43,68.51388814493545,WP1,595467062303.3229,18120388353.80415,31.100000000000076
43,67.2908006138186,WP1,587157003765.201,18120388353.80415,31.200000000000077
43,66.09553498869727,WP1,578993513367.9716,18120388353.80415,31.300000000000075
43,64.92787594709209,WP1,570974239653.9863,18120388353.80415,31.400000000000077
43,63.78752916072213,WP1,563096515313.9513,18120388353.80415,31.500000000000075
43,62.674133360484056,WP1,555357430934.6676,18120388353.80415,31.60000000000009
43,61.58727128857989,WP1,547753899830.0939,18120388353.80415,31.700000000000085
43,60.526479572674994,WP1,540282714471.7938,18120388353.80415,31.80000000000009
43,59.491257569837806,WP1,532940595099.0802,18120388353.80415,31.90000000000009
43,58.481075237088234,WP1,525724231126.5955,18120388353.80415,32.000000000000085
43,57.495380091307474,WP1,518630315982.8306,18120388353.80415,32.100000000000094
43,56.53360332460285,WP1,511655576011.6796,18120388353.80415,32.20000000000009
43,55.59516514249032,WP1,504796794054.5402,18120388353.80415,32.3000000000001
43,54.67947939190594,WP1,498050828306.08264,18120388353.80415,32.40000000000009
43,53.78595754445405,WP1,491414627005.3596,18120388353.80415,32.5000000000001
43,52.91401209778815,WP1,484885239487.8837,18120388353.80415,32.600000000000094
43,52.063059454844364,WP1,478459824085.36957,18120388353.80415,32.7000000000001
43,51.232522337048906,WP1,472135653319.70795,18120388353.80415,32.8000000000001
43,50.42183178375796,WP1,465910116797.3747,18120388353.80415,32.900000000000105
43,49.630428786217095,WP1,459780722170.96674,18120388353.80415,33.0000000000001
43,48.857765600339775,WP1,453745094496.3754,18120388353.80415,33.10000000000011
43,48.10330677870242,WP1,447800974277.872,18120388353.80415,33.2000000000001
43,47.366529958373434,WP1,441946214459.25055,18120388353.80415,33.30000000000011
43,46.64692643760646,WP1,436178776587.5166,18120388353.80415,33.400000000000105
43,45.94400157103287,WP1,430496726346.3085,18120388353.80415,33.500000000000114
