,estimated_damage,1,2,3,4,5,6,7,8,9,10
51,2826340.9013297986,2826311.546745892,2826030.0497378465,2826340.650253418,2826329.132494658,2826340.576408257,2826200.0599424974,2826212.0918013887,2826076.4448641315,2826340.8790859147,2826340.8393976246
52,4082071727.340706,4082064542.9686713,4081995587.47567,4082071665.896221,4082068847.1270223,4082071647.8245015,4082037246.299216,4082040193.0351214,4082006959.9776125,4082071721.8970914,4082071712.1844077
53,21867.18371966915,21867.038417448304,21865.643590295407,21867.18247698724,21867.125468546597,21867.182111496288,21866.48630958414,21866.545913838756,21865.873659787823,21867.183609574953,21867.183413141134
54,18883078481.558544,18878810268.134464,18838006659.579586,18883041963.956898,18881366969.66719,18883031223.641907,18862622631.73221,18864367898.840786,18844716000.056843,18883075246.30737,18883069473.866375
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1640240.6441264444,1640163.3026148563,1639437.0874107839,1640239.9812659798,1640209.5984517368,1640239.786313639,1639872.39611073,1639903.5789290254,1639554.9147051466,1640240.5853999855,1640240.4806187034
57,51422645912.83909,51421921812.07907,51414972024.30928,51422639719.942665,51422355620.660515,51422637898.521454,51419170648.598045,51419467641.1381,51416118205.130775,51422645364.1854,51422644385.258766
58,159326774.40842468,159318740.9881573,159241663.1886805,159326705.70019943,159323553.74802047,159326685.49211472,159288223.21512333,159291517.30938944,159254371.9166709,159326768.32128417,159326757.46040112
59,1240522784.4035945,1240517390.3598158,1240465618.3423767,1240522738.270933,1240520621.9323897,1240522724.7026436,1240496895.943258,1240499108.3618166,1240474156.8643599,1240522780.3165154,1240522773.0242107
60,1970526.9983715317,1970503.0610426252,1970273.661110607,1970526.7936177384,1970517.401069779,1970526.7333967553,1970412.1752540492,1970421.9817877435,1970311.4514262986,1970526.9802315466,1970526.947865576
61,1062677544.6045418,1062673888.270716,1062638790.1290783,1062677513.3340597,1062676078.7917812,1062677504.1369531,1062659995.3737199,1062661495.2068855,1062644579.2940186,1062677541.8341638,1062677536.8911612
62,4962.553369455468,4961.950376952342,4956.169697474386,4962.548211779751,4962.3116136960025,4962.546694833903,4959.660562347015,4959.907659499853,4957.1222260713375,4962.552912515767,4962.552097228547
63,233789922.4689451,233781875.9908261,233704684.30731136,233789853.6480853,233786696.5465449,233789833.40687627,233751310.66038758,233754609.7321024,233717410.39391398,233789916.3718252,233789905.49313682
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,210997.91314760622,210997.63237685157,210994.93696396257,210997.91074635705,210997.80058802036,210997.91004011445,210996.56549825548,210996.68067808135,210995.38157789587,210997.9129348699,210997.9125552985
66,1148379.3847576072,1148372.7472696577,1148309.0301488305,1148379.327991244,1148376.7238147287,1148379.311295425,1148347.5265570034,1148350.2493338154,1148319.5400347898,1148379.3797284467,1148379.3707552464
67,1220901.507867217,1220881.530685086,1220694.2149718434,1220901.3366284927,1220893.4881717628,1220901.2862659479,1220806.438518719,1220814.4841204225,1220724.5741195774,1220901.4926962196,1220901.4656277373
68,18838.99058415863,18838.71215094756,18836.039602839235,18838.988202865596,18838.878960680755,18838.98750249251,18837.654230642824,18837.768437537583,18836.48039226276,18838.99037319028,18838.989996773344
69,29459507800.35918,29459439974.54814,29458788928.572258,29459507220.282158,29459480609.131138,29459507049.67302,29459182263.866272,29459210085.054947,29458896309.338993,29459507748.96782,29459507657.273598
70,11851219.432039302,11850302.041689958,11841676.430083076,11851211.57050962,11850851.211101668,11851209.258370152,11846849.295900794,11847219.563207954,11843077.323600788,11851218.73554381,11851217.492838023
71,19656965.062711548,19656189.713155054,19648750.149156656,19656958.43133316,19656654.2199239,19656956.480948575,19653244.21022077,19653562.153317362,19649976.843149066,19656964.47521085,19656963.426972106
72,20260962.544184025,20260190.687977202,20252785.159564782,20260955.942640305,20260653.10068231,20260954.00103067,20257258.54871616,20257575.04225172,20254006.17713079,20260961.959326472,20260960.91580373
73,868531.1828078361,868529.381695735,868512.092100839,868531.1674040015,868530.4607482787,868531.1628735082,868522.5380017362,868523.2768284845,868514.9439095041,868531.1814431484,868531.1790082258
74,57307993.20942466,57307279.81016837,57300432.045902334,57307987.108110785,57307707.20911237,57307985.31362514,57304569.18263031,57304861.808652386,57301561.48612013,57307992.66888468,57307991.70443477
75,3046448252.345419,3046436664.932486,3046325429.8096075,3046448153.245449,3046443606.998878,3046448124.098696,3046392635.6635327,3046397388.9845023,3046343777.6991696,3046448243.565754,3046448227.9007754
76,5967983.057024999,5967965.427187972,5967796.18281948,5967982.906248257,5967975.989304948,5967982.861902606,5967898.437487881,5967905.669631629,5967824.099663535,5967983.04366708,5967983.019833426
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,7574874578.620999,7574673175.011375,7572758518.241909,7574872854.529481,7574793791.153728,7574872347.454212,7573911308.481644,7573993301.070683,7573072056.498322,7574874425.87567,7574874153.34277
79,14148833813.363796,14148557830.79003,14145932590.268568,14148831450.968508,14148723114.042892,14148830756.160313,14147513576.5602,14147625981.536146,14146362707.273176,14148833604.068233,14148833230.636637
80,215607711.86994106,215596481.06850675,215488917.69269425,215607615.79904723,215603208.89840162,215607587.54325816,215553851.47547796,215558450.29341906,215506629.08044642,215607703.35861948,215607688.1724355
81,26667425892.404366,26667401216.763973,26667164329.731804,26667425681.369682,26667416000.06328,26667425619.301285,26667307453.80502,26667317576.415733,26667203404.698666,26667425873.70796,26667425840.349186
82,28960596085.42677,28960454759.89612,28959098107.739574,28960594876.75502,28960539428.542717,28960594521.266964,28959917762.487705,28959975735.442448,28959321880.36488,28960595978.345684,28960595787.287933
83,6844826.626628965,6844798.43539898,6844527.8063611295,6844826.385527082,6844815.32488719,6844826.314615484,6844691.315231573,6844702.879774724,6844572.446165473,6844826.605268779,6844826.567157205
84,844417.0041737321,844416.0630212361,844407.0279696492,844416.9961246636,844416.6268702846,844416.9937573145,844412.4868206783,844412.8729051981,844408.5183128542,844417.0034606328,844417.0021882965
85,262267866.84578982,262263753.3492158,262225448.34570068,262267831.5629488,262266214.85859457,262267821.18608665,262248339.84487605,262249987.6113952,262231624.04534015,262267863.71986917,262267858.14252943
